grate11-1,grate11-2,grate11-3,grate11-4,grate8-1,grate8-2,grate8-3,grate4-1,grate4-2,grate4-3,grate4-4,grate1-1,grate1-2,grate12-1,grate12-2,grate0-1,grate0-2,grate0-3,grate0-4,grate8-4
571.33,569.77,568.97,567.42,568.1,566.96,559.88,560.68,560.14,556.22,559.0,548.09,549.83,580.34,571.07,548.57,547.14,547.07,546.43,567.47
571.34,569.76,568.97,567.42,568.1,566.98,559.82,560.67,560.12,556.22,559.01,548.08,549.85,580.36,571.07,548.58,547.15,547.08,546.44,567.49
571.35,569.76,568.97,567.43,568.1,567.0,559.76,560.66,560.11,556.22,559.03,548.07,549.87,580.37,571.07,548.58,547.16,547.1,546.44,567.5
571.35,569.76,568.97,567.43,568.11,567.02,559.68,560.65,560.09,556.22,559.04,548.06,549.89,580.39,571.07,548.59,547.16,547.11,546.45,567.51
571.36,569.75,568.97,567.44,568.11,567.04,559.77,560.64,560.08,556.22,559.05,548.06,549.9,580.4,571.07,548.59,547.17,547.12,546.46,567.52
571.37,569.75,568.97,567.44,568.12,567.07,559.92,560.63,560.06,556.22,559.07,548.05,549.92,580.41,571.07,548.6,547.18,547.14,546.46,567.54
571.38,569.76,568.97,567.45,568.12,567.09,560.08,560.62,560.05,556.22,559.08,548.04,549.94,580.43,571.07,548.6,547.19,547.15,546.47,567.55
571.38,569.76,568.98,567.45,568.13,567.11,560.24,560.61,560.03,556.22,559.09,548.04,549.96,580.44,571.07,548.61,547.19,547.17,546.48,567.56
571.39,569.77,568.98,567.46,568.13,567.13,560.4,560.61,560.02,556.22,559.11,548.03,549.97,580.46,571.07,548.61,547.2,547.18,546.49,567.57
571.4,569.77,568.98,567.46,568.14,567.15,560.56,560.6,560.0,556.22,559.12,548.02,549.99,580.47,571.07,548.61,547.21,547.2,546.49,567.58
571.4,569.78,568.99,567.47,568.14,567.17,560.72,560.59,559.99,556.22,559.14,548.03,550.01,580.49,571.07,548.6,547.22,547.21,546.5,567.6
571.41,569.78,568.99,567.47,568.15,567.19,560.88,560.58,560.03,556.22,559.15,548.04,550.03,580.5,571.07,548.6,547.22,547.23,546.51,567.61
571.42,569.79,569.0,567.48,568.16,567.21,561.03,560.57,560.07,556.23,559.16,548.05,550.05,580.52,571.07,548.6,547.23,547.24,546.51,567.62
571.43,569.79,569.0,567.48,568.16,567.24,561.19,560.56,560.11,556.23,559.18,548.05,550.06,580.53,571.07,548.6,547.24,547.25,546.52,567.63
571.43,569.8,569.01,567.49,568.17,567.26,561.35,560.55,560.15,556.22,559.19,548.06,550.08,580.55,571.08,548.6,547.24,547.27,546.53,567.65
571.44,569.81,569.01,567.49,568.18,567.28,561.51,560.54,560.19,556.22,559.2,548.07,550.1,580.56,571.08,548.6,547.25,547.28,546.54,567.66
571.45,569.81,569.01,567.5,568.19,567.3,561.67,560.54,560.23,556.22,559.21,548.08,550.12,580.57,571.08,548.6,547.26,547.3,546.54,567.67
571.46,569.82,569.02,567.5,568.19,567.32,561.83,560.53,560.27,556.22,559.21,548.08,550.14,580.59,571.08,548.59,547.27,547.31,546.55,567.68
571.46,569.82,569.02,567.51,568.2,567.34,562.02,560.52,560.31,556.22,559.22,548.09,550.15,580.6,571.08,548.59,547.27,547.33,546.56,567.69
571.47,569.83,569.03,567.51,568.21,567.36,562.08,560.51,560.35,556.22,559.23,548.1,550.17,580.62,571.08,548.59,547.28,547.34,546.56,567.71
571.48,569.83,569.03,567.52,568.22,567.38,562.08,560.5,560.39,556.22,559.24,548.11,550.19,580.63,571.08,548.59,547.29,547.36,546.57,567.72
571.48,569.84,569.04,567.52,568.23,567.4,562.08,560.49,560.43,556.21,559.25,548.11,550.21,580.65,571.08,548.59,547.3,547.37,546.58,567.73
571.49,569.84,569.04,567.53,568.23,567.43,562.08,560.48,560.47,556.21,559.26,548.12,550.22,580.66,571.08,548.59,547.3,547.38,546.58,567.74
571.5,569.85,569.04,567.53,568.24,567.45,562.07,560.47,560.51,556.21,559.27,548.13,550.24,580.68,571.08,548.59,547.31,547.4,546.59,567.76
571.51,569.85,569.05,567.54,568.25,567.47,562.07,560.49,560.55,556.21,559.28,548.14,550.26,580.69,571.08,548.58,547.32,547.41,546.6,567.77
571.51,569.86,569.05,567.54,568.26,567.49,562.07,560.51,560.59,556.21,559.29,548.14,550.28,580.7,571.08,548.58,547.33,547.43,546.61,567.78
571.52,569.86,569.06,567.55,568.26,567.51,562.07,560.52,560.63,556.21,559.3,548.15,550.3,580.72,571.08,548.58,547.33,547.44,546.61,567.79
571.53,569.87,569.06,567.55,568.27,567.53,562.06,560.54,560.67,556.21,559.31,548.16,550.31,580.73,571.08,548.58,547.34,547.46,546.62,567.8
571.54,569.87,569.07,567.56,568.28,567.55,562.06,560.56,560.71,556.2,559.31,548.17,550.33,580.75,571.08,548.58,547.35,547.47,546.63,567.82
571.54,569.88,569.07,567.56,568.29,567.54,562.06,560.57,560.75,556.2,559.32,548.18,550.35,580.76,571.08,548.58,547.36,547.49,546.63,567.83
571.55,569.88,569.07,567.57,568.3,567.53,562.06,560.59,560.79,556.2,559.33,548.18,550.37,580.78,571.08,548.58,547.36,547.5,546.64,567.84
571.56,569.89,569.08,567.57,568.3,567.51,562.06,560.61,560.83,556.2,559.34,548.19,550.39,580.79,571.08,548.57,547.37,547.51,546.65,567.85
571.56,569.9,569.08,567.58,568.31,567.5,562.05,560.63,560.88,556.2,559.35,548.2,550.4,580.81,571.08,548.57,547.38,547.5,546.66,567.86
571.57,569.9,569.09,567.58,568.32,567.49,562.05,560.64,560.92,556.2,559.36,548.21,550.42,580.82,571.08,548.57,547.39,547.5,546.66,567.88
571.58,569.91,569.09,567.59,568.33,567.47,562.05,560.66,560.96,556.2,559.37,548.21,550.44,580.83,571.08,548.57,547.39,547.49,546.67,567.89
571.59,569.91,569.1,567.59,568.33,567.46,562.05,560.68,561.0,556.19,559.38,548.22,550.46,580.85,571.09,548.57,547.4,547.49,546.68,567.9
571.59,569.92,569.1,567.6,568.34,567.45,562.04,560.7,561.04,556.19,559.39,548.23,550.47,580.86,571.09,548.57,547.41,547.49,546.68,567.91
571.6,569.92,569.1,567.6,568.35,567.43,562.04,560.71,561.08,556.19,559.4,548.24,550.49,580.88,571.09,548.57,547.42,547.48,546.69,567.93
571.61,569.93,569.11,567.61,568.36,567.42,562.04,560.73,561.12,556.19,559.41,548.24,550.51,580.89,571.09,548.57,547.42,547.48,546.7,567.94
571.61,569.93,569.11,567.61,568.36,567.41,562.04,560.75,561.16,556.19,559.41,548.25,550.53,580.91,571.09,548.56,547.43,547.47,546.71,567.95
571.62,569.94,569.12,567.62,568.37,567.39,562.03,560.76,561.2,556.19,559.42,548.26,550.55,580.92,571.09,548.56,547.44,547.47,546.71,567.96
571.63,569.94,569.12,567.62,568.38,567.38,562.03,560.78,561.24,556.19,559.43,548.27,550.56,580.94,571.09,548.56,547.45,547.46,546.72,567.97
571.64,569.95,569.13,567.63,568.39,567.37,562.03,560.8,561.28,556.18,559.44,548.28,550.58,580.95,571.09,548.56,547.45,547.46,546.73,567.99
571.64,569.95,569.13,567.63,568.4,567.35,562.03,560.82,561.32,556.18,559.45,548.28,550.6,580.97,571.09,548.56,547.46,547.45,546.73,568.0
571.65,569.96,569.13,567.64,568.4,567.34,562.02,560.83,561.36,556.18,559.46,548.29,550.62,580.98,571.09,548.56,547.47,547.45,546.74,568.01
571.66,569.96,569.14,567.64,568.41,567.33,562.02,560.85,561.4,556.18,559.47,548.3,550.64,581.0,571.09,548.56,547.48,547.44,546.75,568.02
571.67,569.97,569.14,567.65,568.42,567.31,562.02,560.87,561.44,556.18,559.48,548.31,550.65,581.01,571.09,548.55,547.48,547.44,546.75,568.04
571.67,569.98,569.15,567.65,568.43,567.3,562.02,560.89,561.48,556.18,559.49,548.31,550.67,581.01,571.09,548.55,547.49,547.44,546.76,568.05
571.68,569.98,569.15,567.66,568.43,567.29,562.01,560.9,561.52,556.18,559.5,548.32,550.69,581.01,571.09,548.55,547.5,547.43,546.77,568.06
571.69,569.99,569.16,567.66,568.44,567.27,562.01,560.92,561.56,556.17,559.5,548.33,550.71,581.02,571.09,548.55,547.51,547.43,546.78,568.07
571.69,569.99,569.16,567.67,568.45,567.26,562.01,560.94,561.6,556.17,559.51,548.34,550.71,581.02,571.09,548.55,547.51,547.42,546.78,568.08
571.7,570.0,569.16,567.67,568.46,567.25,562.01,560.95,561.64,556.17,559.52,548.34,550.71,581.03,571.09,548.55,547.5,547.42,546.79,568.1
571.7,570.0,569.17,567.68,568.47,567.23,562.0,560.97,561.68,556.17,559.53,548.35,550.71,581.03,571.09,548.55,547.5,547.41,546.8,568.11
571.7,570.01,569.17,567.68,568.47,567.22,562.0,560.99,561.72,556.17,559.54,548.36,550.71,581.04,571.09,548.54,547.49,547.41,546.81,568.12
571.7,570.01,569.18,567.69,568.48,567.21,562.0,561.01,561.77,556.17,559.55,548.37,550.71,581.04,571.09,548.54,547.49,547.4,546.82,568.13
571.7,570.02,569.18,567.69,568.49,567.19,562.0,561.02,561.81,556.17,559.56,548.37,550.71,581.04,571.09,548.54,547.49,547.4,546.83,568.15
571.7,570.02,569.18,567.7,568.5,567.18,561.99,561.04,561.85,556.16,559.57,548.38,550.71,581.05,571.08,548.54,547.48,547.39,546.84,568.16
571.7,570.02,569.19,567.7,568.5,567.17,561.99,561.06,561.89,556.16,559.58,548.39,550.71,581.05,571.08,548.54,547.48,547.39,546.85,568.16
571.7,570.02,569.2,567.69,568.51,567.15,561.99,561.08,561.93,556.16,559.59,548.4,550.71,581.06,571.07,548.54,547.47,547.39,546.86,568.15
571.7,570.02,569.21,567.69,568.52,567.14,561.99,561.09,561.97,556.16,559.6,548.41,550.71,581.06,571.07,548.54,547.47,547.38,546.87,568.15
571.7,570.02,569.21,567.68,568.53,567.13,561.99,561.11,562.01,556.16,559.6,548.41,550.71,581.06,571.07,548.54,547.46,547.38,546.88,568.14
571.7,570.02,569.22,567.68,568.53,567.11,561.98,561.13,562.06,556.16,559.61,548.4,550.71,581.07,571.06,548.56,547.46,547.37,546.89,568.14
571.7,570.03,569.23,567.67,568.54,567.1,561.98,561.14,562.04,556.16,559.62,548.4,550.71,581.07,571.06,548.57,547.46,547.37,546.9,568.13
571.7,570.03,569.24,567.67,568.55,567.09,561.98,561.16,562.02,556.15,559.63,548.39,550.71,581.08,571.06,548.58,547.45,547.36,546.91,568.12
571.7,570.03,569.25,567.66,568.56,567.07,561.98,561.18,561.99,556.15,559.64,548.38,550.72,581.08,571.05,548.59,547.45,547.36,546.92,568.12
571.7,570.03,569.25,567.66,568.57,567.06,561.97,561.2,561.97,556.16,559.62,548.37,550.72,581.08,571.05,548.6,547.44,547.35,546.93,568.11
571.7,570.03,569.26,567.65,568.57,567.04,561.97,561.21,561.95,556.17,559.59,548.36,550.72,581.09,571.04,548.61,547.44,547.35,546.94,568.1
571.7,570.03,569.27,567.65,568.58,567.03,561.97,561.23,561.92,556.18,559.56,548.35,550.72,581.09,571.04,548.63,547.43,547.34,546.95,568.1
571.7,570.03,569.28,567.64,568.59,567.02,561.97,561.25,561.9,556.18,559.53,548.34,550.72,581.1,571.04,548.64,547.43,547.34,546.96,568.09
571.7,570.03,569.29,567.64,568.6,567.0,561.96,561.27,561.87,556.19,559.5,548.33,550.72,581.1,571.03,548.65,547.43,547.34,546.97,568.08
571.7,570.03,569.3,567.63,568.6,566.99,561.96,561.28,561.85,556.2,559.46,548.32,550.72,581.11,571.03,548.66,547.42,547.33,546.98,568.08
571.7,570.03,569.3,567.63,568.59,566.98,561.96,561.3,561.82,556.21,559.43,548.31,550.72,581.11,571.03,548.67,547.42,547.33,546.99,568.07
571.7,570.04,569.31,567.62,568.59,566.96,561.96,561.32,561.8,556.22,559.4,548.31,550.72,581.11,571.02,548.68,547.41,547.32,547.0,568.06
571.7,570.04,569.32,567.62,568.58,566.95,561.95,561.33,561.77,556.23,559.37,548.3,550.72,581.12,571.02,548.69,547.41,547.32,547.01,568.06
571.7,570.04,569.33,567.61,568.57,566.94,561.95,561.35,561.75,556.24,559.34,548.29,550.72,581.12,571.01,548.71,547.4,547.31,547.02,568.05
571.7,570.04,569.34,567.61,568.56,566.92,561.95,561.33,561.72,556.25,559.31,548.28,550.72,581.13,571.01,548.72,547.4,547.31,547.03,568.04
571.7,570.04,569.34,567.6,568.55,566.91,561.95,561.31,561.7,556.26,559.27,548.27,550.72,581.13,571.01,548.73,547.39,547.3,547.03,568.04
571.7,570.04,569.35,567.6,568.55,566.9,561.94,561.29,561.68,556.27,559.24,548.26,550.72,581.13,571.0,548.74,547.39,547.3,547.04,568.03
571.7,570.04,569.36,567.59,568.54,566.88,561.94,561.27,561.65,556.28,559.21,548.25,550.72,581.14,571.0,548.75,547.39,547.29,547.05,568.02
571.7,570.04,569.37,567.59,568.53,566.87,561.94,561.25,561.63,556.29,559.18,548.24,550.72,581.14,571.0,548.76,547.38,547.29,547.06,568.02
571.7,570.04,569.38,567.58,568.52,566.86,561.94,561.23,561.6,556.3,559.15,548.23,550.72,581.15,570.99,548.78,547.38,547.29,547.07,568.01
571.7,570.04,569.38,567.58,568.51,566.84,561.95,561.21,561.58,556.31,559.12,548.22,550.72,581.15,570.99,548.79,547.37,547.28,547.08,568.01
571.7,570.04,569.39,567.57,568.51,566.83,561.95,561.19,561.55,556.32,559.09,548.22,550.72,581.15,570.98,548.8,547.37,547.28,547.09,568.0
571.7,570.05,569.4,567.57,568.5,566.82,561.96,561.17,561.53,556.33,559.05,548.21,550.72,581.16,570.98,548.81,547.36,547.27,547.1,567.99
571.7,570.05,569.41,567.56,568.49,566.8,561.96,561.15,561.5,556.33,559.02,548.2,550.72,581.16,570.98,548.82,547.36,547.27,547.11,567.99
571.7,570.05,569.42,567.56,568.48,566.79,561.97,561.13,561.48,556.34,558.99,548.19,550.73,581.17,570.97,548.83,547.36,547.26,547.12,567.98
571.7,570.05,569.43,567.55,568.47,566.78,561.97,561.11,561.45,556.35,558.96,548.18,550.73,581.17,570.97,548.84,547.35,547.24,547.13,567.97
571.7,570.05,569.43,567.55,568.46,566.76,561.98,561.09,561.43,556.36,558.93,548.17,550.73,581.17,570.97,548.86,547.35,547.22,547.14,567.97
571.7,570.05,569.44,567.54,568.46,566.75,561.98,561.07,561.41,556.37,558.9,548.16,550.73,581.18,570.96,548.87,547.34,547.2,547.15,567.96
571.7,570.05,569.45,567.54,568.45,566.74,561.99,561.05,561.38,556.38,558.87,548.15,550.73,581.18,570.96,548.88,547.34,547.18,547.16,567.95
571.7,570.05,569.46,567.53,568.44,566.74,561.99,561.03,561.36,556.39,558.83,548.14,550.73,581.19,570.95,548.89,547.33,547.17,547.17,567.95
571.7,570.05,569.47,567.53,568.43,566.74,562.0,561.01,561.33,556.4,558.8,548.13,550.73,581.19,570.95,548.9,547.33,547.15,547.18,567.94
571.7,570.05,569.47,567.52,568.42,566.73,562.01,560.99,561.31,556.41,558.77,548.13,550.73,581.2,570.95,548.91,547.32,547.13,547.19,567.93
571.7,570.06,569.48,567.52,568.42,566.73,562.01,560.97,561.28,556.42,558.74,548.12,550.73,581.2,570.94,548.93,547.32,547.11,547.2,567.93
571.7,570.06,569.49,567.51,568.41,566.73,562.02,560.95,561.26,556.43,558.71,548.11,550.73,581.2,570.94,548.94,547.32,547.09,547.21,567.92
571.7,570.06,569.5,567.51,568.4,566.72,562.02,560.93,561.23,556.44,558.68,548.1,550.73,581.21,570.94,548.95,547.31,547.08,547.22,567.91
571.7,570.06,569.51,567.5,568.39,566.72,562.03,560.91,561.21,556.45,558.64,548.09,550.73,581.21,570.93,548.96,547.31,547.06,547.23,567.91
571.7,570.06,569.52,567.5,568.38,566.72,562.03,560.89,561.18,556.46,558.61,548.08,550.73,581.22,570.93,548.97,547.3,547.04,547.24,567.9
571.7,570.06,569.52,567.49,568.38,566.71,562.04,560.87,561.16,556.47,558.58,548.07,550.73,581.22,570.92,548.98,547.3,547.02,547.25,567.89
571.7,570.06,569.53,567.49,568.37,566.71,562.04,560.85,561.14,556.48,558.55,548.06,550.73,581.22,570.92,549.0,547.29,547.0,547.26,567.89
571.7,570.06,569.54,567.48,568.36,566.7,562.05,560.83,561.11,556.49,558.52,548.05,550.73,581.23,570.92,549.01,547.29,546.98,547.27,567.88
571.7,570.06,569.55,567.48,568.35,566.7,562.05,560.81,561.09,556.49,558.49,548.04,550.71,581.23,570.91,549.02,547.29,546.97,547.24,567.88
571.7,570.06,569.56,567.47,568.34,566.7,562.06,560.79,561.06,556.5,558.46,548.04,550.68,581.24,570.91,549.03,547.29,546.95,547.22,567.87
571.7,570.06,569.56,567.47,568.33,566.69,562.06,560.77,561.04,556.51,558.42,548.03,550.66,581.24,570.91,549.04,547.29,546.93,547.19,567.86
571.7,570.07,569.57,567.46,568.33,566.69,562.07,560.75,561.01,556.52,558.39,548.02,550.63,581.24,570.9,549.05,547.29,546.91,547.16,567.86
571.7,570.07,569.58,567.46,568.32,566.69,562.07,560.73,560.99,556.53,558.36,548.01,550.61,581.25,570.9,549.06,547.29,546.89,547.14,567.85
571.69,570.07,569.59,567.45,568.31,566.68,562.08,560.71,560.96,556.54,558.33,548.0,550.58,581.22,570.89,549.08,547.28,546.88,547.11,567.84
571.68,570.07,569.6,567.45,568.3,566.68,562.08,560.69,560.94,556.55,558.3,547.99,550.56,581.17,570.89,549.09,547.28,546.86,547.09,567.84
571.66,570.06,569.6,567.44,568.29,566.68,562.09,560.67,560.91,556.56,558.27,547.98,550.53,581.13,570.89,549.1,547.28,546.84,547.06,567.83
571.65,570.06,569.58,567.44,568.29,566.67,562.09,560.65,560.89,556.57,558.24,547.97,550.51,581.08,570.88,549.11,547.28,546.82,547.04,567.82
571.63,570.05,569.56,567.43,568.28,566.67,562.1,560.63,560.87,556.58,558.2,547.96,550.48,581.03,570.88,549.12,547.28,546.8,547.01,567.82
571.62,570.04,569.53,567.42,568.27,566.66,562.11,560.61,560.84,556.59,558.17,547.95,550.46,580.99,570.88,549.09,547.28,546.79,546.98,567.81
571.61,570.04,569.51,567.41,568.26,566.66,562.11,560.59,560.82,556.6,558.14,547.95,550.43,580.94,570.87,549.07,547.28,546.77,546.96,567.8
571.59,570.03,569.48,567.4,568.25,566.66,562.12,560.57,560.79,556.61,558.11,547.94,550.41,580.9,570.87,549.05,547.28,546.75,546.93,567.8
571.58,570.02,569.46,567.39,568.25,566.65,562.12,560.55,560.76,556.62,558.08,547.93,550.38,580.85,570.87,549.02,547.28,546.73,546.91,567.79
571.56,570.02,569.43,567.38,568.24,566.65,562.13,560.53,560.72,556.63,558.05,547.92,550.36,580.8,570.86,549.0,547.28,546.71,546.88,567.78
571.55,570.01,569.41,567.37,568.23,566.65,562.13,560.51,560.69,556.64,558.01,547.91,550.33,580.76,570.86,548.98,547.27,546.7,546.86,567.78
571.53,570.0,569.39,567.36,568.22,566.64,562.14,560.49,560.65,556.64,558.01,547.9,550.31,580.71,570.86,548.95,547.27,546.68,546.83,567.77
571.52,570.0,569.36,567.35,568.21,566.64,562.14,560.47,560.62,556.63,558.02,547.89,550.28,580.67,570.86,548.93,547.27,546.66,546.8,567.76
571.5,569.99,569.34,567.34,568.2,566.64,562.15,560.45,560.58,556.62,558.03,547.88,550.26,580.62,570.85,548.91,547.27,546.64,546.78,567.76
571.49,569.98,569.31,567.34,568.2,566.63,562.15,560.43,560.55,556.61,558.04,547.87,550.23,580.57,570.85,548.88,547.27,546.62,546.75,567.75
571.48,569.98,569.29,567.33,568.19,566.63,562.16,560.41,560.51,556.6,558.04,547.87,550.21,580.53,570.85,548.86,547.27,546.61,546.73,567.74
571.46,569.97,569.26,567.32,568.18,566.62,562.16,560.39,560.48,556.59,558.05,547.86,550.18,580.48,570.84,548.84,547.27,546.59,546.7,567.73
571.45,569.96,569.24,567.31,568.17,566.62,562.17,560.37,560.44,556.58,558.06,547.85,550.16,580.44,570.84,548.81,547.27,546.57,546.68,567.73
571.43,569.96,569.22,567.3,568.16,566.62,562.17,560.35,560.41,556.58,558.07,547.84,550.13,580.39,570.84,548.79,547.27,546.55,546.65,567.72
571.42,569.95,569.19,567.29,568.16,566.61,562.18,560.33,560.37,556.57,558.07,547.83,550.11,580.34,570.83,548.77,547.27,546.53,546.62,567.71
571.4,569.94,569.17,567.28,568.15,566.61,562.18,560.31,560.33,556.56,558.08,547.82,550.08,580.3,570.83,548.74,547.26,546.52,546.6,567.7
571.39,569.94,569.14,567.27,568.14,566.61,562.19,560.3,560.3,556.55,558.09,547.81,550.06,580.25,570.83,548.72,547.26,546.5,546.57,567.69
571.37,569.93,569.12,567.26,568.13,566.6,562.19,560.29,560.26,556.54,558.1,547.8,550.03,580.21,570.82,548.7,547.26,546.48,546.55,567.69
571.36,569.92,569.1,567.25,568.12,566.6,562.2,560.27,560.23,556.53,558.1,547.8,550.01,580.16,570.82,548.67,547.26,546.46,546.52,567.68
571.35,569.92,569.07,567.24,568.12,566.6,562.21,560.26,560.19,556.52,558.11,547.79,549.98,580.11,570.82,548.65,547.26,546.44,546.5,567.67
571.33,569.91,569.05,567.23,568.1,566.59,562.21,560.25,560.16,556.51,558.12,547.78,549.96,580.07,570.81,548.62,547.26,546.42,546.47,567.66
571.32,569.9,569.02,567.22,568.08,566.59,562.22,560.23,560.12,556.51,558.13,547.77,549.93,580.02,570.81,548.6,547.26,546.41,546.44,567.66
571.3,569.9,569.0,567.21,568.07,566.58,562.22,560.22,560.09,556.5,558.13,547.76,549.91,579.98,570.81,548.58,547.26,546.39,546.42,567.65
571.29,569.89,568.97,567.2,568.05,566.58,562.23,560.21,560.05,556.49,558.14,547.75,549.88,579.93,570.8,548.55,547.26,546.37,546.39,567.64
571.27,569.88,568.95,567.19,568.04,566.58,562.23,560.19,560.02,556.48,558.15,547.74,549.86,579.88,570.8,548.53,547.26,546.35,546.37,567.63
571.26,569.88,568.93,567.18,568.02,566.57,562.24,560.18,559.98,556.47,558.16,547.73,549.83,579.84,570.8,548.51,547.26,546.34,546.34,567.63
571.24,569.87,568.9,567.17,568.0,566.57,562.24,560.16,559.95,556.46,558.16,547.73,549.81,579.79,570.79,548.48,547.25,546.33,546.32,567.62
571.23,569.86,568.88,567.16,567.99,566.57,562.25,560.15,559.91,556.45,558.17,547.72,549.78,579.75,570.79,548.46,547.25,546.32,546.29,567.61
571.22,569.86,568.85,567.15,567.97,566.56,562.25,560.14,559.88,556.44,558.18,547.71,549.76,579.7,570.79,548.44,547.25,546.31,546.26,567.6
571.2,569.85,568.83,567.14,567.96,566.56,562.2,560.12,559.84,556.44,558.19,547.7,549.73,579.66,570.78,548.41,547.25,546.3,546.24,567.6
571.19,569.84,568.8,567.13,567.94,566.56,562.07,560.11,559.81,556.43,558.19,547.69,549.71,579.61,570.78,548.39,547.25,546.29,546.21,567.59
571.17,569.84,568.78,567.12,567.92,566.55,561.94,560.1,559.77,556.42,558.2,547.68,549.68,579.56,570.78,548.37,547.25,546.28,546.19,567.58
571.16,569.83,568.76,567.11,567.91,566.55,561.81,560.08,559.74,556.41,558.21,547.67,549.66,579.52,570.77,548.34,547.25,546.27,546.16,567.57
571.14,569.82,568.73,567.1,567.89,566.54,561.68,560.07,559.7,556.4,558.22,547.66,549.63,579.47,570.77,548.32,547.25,546.26,546.14,567.57
571.13,569.81,568.71,567.09,567.88,566.54,561.54,560.06,559.67,556.39,558.22,547.65,549.61,579.43,570.77,548.3,547.25,546.25,546.11,567.56
571.11,569.81,568.68,567.08,567.86,566.54,561.41,560.04,559.63,556.38,558.23,547.65,549.58,579.38,570.76,548.27,547.25,546.24,546.08,567.55
571.1,569.8,568.66,567.07,567.85,566.53,561.28,560.03,559.6,556.37,558.24,547.64,549.56,579.33,570.76,548.25,547.24,546.23,546.06,567.54
571.09,569.79,568.64,567.06,567.83,566.53,561.15,560.02,559.56,556.37,558.25,547.63,549.53,579.29,570.76,548.23,547.24,546.22,546.03,567.54
571.07,569.79,568.61,567.06,567.81,566.53,561.02,560.0,559.53,556.36,558.25,547.62,549.51,579.24,570.75,548.2,547.24,546.21,546.01,567.53
571.06,569.78,568.59,567.05,567.8,566.54,560.89,559.99,559.49,556.35,558.26,547.61,549.48,579.2,570.75,548.18,547.24,546.2,545.98,567.52
571.04,569.77,568.56,567.04,567.78,566.55,560.76,559.97,559.45,556.34,558.27,547.6,549.45,579.15,570.75,548.16,547.24,546.19,545.95,567.51
571.03,569.77,568.54,567.03,567.77,566.55,560.63,559.96,559.42,556.33,558.28,547.59,549.42,579.1,570.74,548.13,547.24,546.18,545.95,567.51
571.01,569.76,568.51,567.02,567.75,566.56,560.5,559.95,559.38,556.32,558.28,547.58,549.42,579.06,570.74,548.11,547.24,546.17,545.95,567.5
571.0,569.75,568.49,567.01,567.73,566.57,560.37,559.93,559.35,556.31,558.29,547.58,549.43,579.01,570.74,548.08,547.24,546.16,545.96,567.49
570.98,569.75,568.47,567.0,567.72,566.58,560.24,559.92,559.31,556.3,558.3,547.57,549.45,578.97,570.73,548.06,547.24,546.15,545.96,567.48
570.97,569.74,568.44,566.99,567.7,566.59,560.11,559.91,559.28,556.3,558.31,547.56,549.46,578.92,570.73,548.04,547.24,546.14,545.97,567.48
570.96,569.73,568.42,566.98,567.69,566.59,559.96,559.89,559.24,556.29,558.31,547.55,549.48,578.87,570.73,548.01,547.24,546.13,545.97,567.47
570.94,569.73,568.39,566.97,567.67,566.6,560.01,559.88,559.21,556.28,558.32,547.54,549.5,578.83,570.72,547.99,547.24,546.12,545.97,567.46
570.93,569.72,568.36,566.96,567.66,566.61,560.06,559.87,559.17,556.27,558.33,547.53,549.51,578.78,570.72,547.97,547.24,546.11,545.98,567.45
570.91,569.71,568.36,566.95,567.64,566.62,560.12,559.85,559.14,556.26,558.34,547.52,549.53,578.74,570.72,547.94,547.24,546.1,545.98,567.45
570.9,569.7,568.37,566.94,567.62,566.62,560.18,559.84,559.1,556.25,558.34,547.51,549.54,578.69,570.71,547.93,547.24,546.09,545.98,567.44
570.88,569.69,568.38,566.93,567.61,566.63,560.23,559.82,559.07,556.24,558.35,547.5,549.56,578.64,570.71,547.93,547.24,546.08,545.99,567.43
570.87,569.68,568.39,566.92,567.59,566.64,560.29,559.81,559.03,556.23,558.36,547.5,549.57,578.65,570.71,547.93,547.24,546.07,545.99,567.42
570.86,569.67,568.39,566.91,567.58,566.65,560.34,559.8,559.06,556.23,558.37,547.49,549.59,578.66,570.7,547.94,547.23,546.06,546.0,567.41
570.84,569.66,568.4,566.91,567.56,566.65,560.4,559.78,559.08,556.22,558.37,547.5,549.6,578.68,570.7,547.94,547.23,546.05,546.0,567.41
570.83,569.65,568.41,566.9,567.54,566.66,560.45,559.77,559.1,556.21,558.38,547.52,549.62,578.69,570.7,547.94,547.23,546.04,546.0,567.4
570.81,569.64,568.42,566.89,567.53,566.67,560.51,559.76,559.12,556.2,558.39,547.54,549.63,578.71,570.69,547.95,547.23,546.03,546.01,567.39
570.8,569.63,568.43,566.89,567.51,566.68,560.56,559.74,559.15,556.19,558.4,547.57,549.65,578.72,570.69,547.95,547.23,546.02,546.01,567.38
570.78,569.62,568.43,566.88,567.5,566.68,560.62,559.73,559.17,556.18,558.4,547.59,549.66,578.74,570.69,547.95,547.23,546.01,546.01,567.38
570.77,569.61,568.44,566.87,567.48,566.69,560.68,559.72,559.19,556.17,558.4,547.61,549.68,578.75,570.68,547.96,547.23,546.0,546.02,567.37
570.76,569.6,568.45,566.87,567.46,566.7,560.73,559.7,559.22,556.16,558.4,547.63,549.69,578.76,570.68,547.96,547.23,545.99,546.02,567.36
570.74,569.59,568.46,566.86,567.45,566.71,560.79,559.69,559.24,556.15,558.4,547.65,549.71,578.78,570.68,547.96,547.23,545.98,546.03,567.35
